Time N0_10 N0_100 N0_1000 N0_10000 N0_100000
2.270000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.200000000000000000e+02 1.046000000000000000e+03 1.022900000000000000e+04
2.280000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.200000000000000000e+02 1.038000000000000000e+03 1.012100000000000000e+04
2.290000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.180000000000000000e+02 1.029000000000000000e+03 1.001700000000000000e+04
2.300000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.170000000000000000e+02 1.020000000000000000e+03 9.912000000000000000e+03
2.310000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.150000000000000000e+02 1.011000000000000000e+03 9.811000000000000000e+03
2.320000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.140000000000000000e+02 9.990000000000000000e+02 9.703000000000000000e+03
2.330000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.110000000000000000e+02 9.880000000000000000e+02 9.609000000000000000e+03
2.340000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.100000000000000000e+02 9.730000000000000000e+02 9.530000000000000000e+03
2.350000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.080000000000000000e+02 9.650000000000000000e+02 9.428000000000000000e+03
2.360000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.080000000000000000e+02 9.580000000000000000e+02 9.325000000000000000e+03
2.370000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.070000000000000000e+02 9.450000000000000000e+02 9.239000000000000000e+03
2.380000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.070000000000000000e+02 9.380000000000000000e+02 9.145000000000000000e+03
2.390000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.060000000000000000e+02 9.320000000000000000e+02 9.040000000000000000e+03
2.400000000000000000e+02 0.000000000000000000e+00 1.100000000000000000e+01 1.040000000000000000e+02 9.190000000000000000e+02 8.948000000000000000e+03
2.410000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 1.020000000000000000e+02 9.050000000000000000e+02 8.849000000000000000e+03
2.420000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 1.010000000000000000e+02 8.940000000000000000e+02 8.759000000000000000e+03
2.430000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 1.010000000000000000e+02 8.790000000000000000e+02 8.666000000000000000e+03
2.440000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 1.010000000000000000e+02 8.690000000000000000e+02 8.572000000000000000e+03
2.450000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 1.010000000000000000e+02 8.620000000000000000e+02 8.491000000000000000e+03
2.460000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+02 8.550000000000000000e+02 8.407000000000000000e+03
2.470000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 1.000000000000000000e+02 8.470000000000000000e+02 8.317000000000000000e+03
2.480000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 9.700000000000000000e+01 8.340000000000000000e+02 8.244000000000000000e+03
2.490000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 9.600000000000000000e+01 8.230000000000000000e+02 8.160000000000000000e+03
2.500000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 9.500000000000000000e+01 8.140000000000000000e+02 8.071000000000000000e+03
2.510000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 9.400000000000000000e+01 8.070000000000000000e+02 7.974000000000000000e+03
2.520000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 9.400000000000000000e+01 7.960000000000000000e+02 7.890000000000000000e+03
2.530000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 9.400000000000000000e+01 7.850000000000000000e+02 7.814000000000000000e+03
2.540000000000000000e+02 0.000000000000000000e+00 1.000000000000000000e+01 9.300000000000000000e+01 7.810000000000000000e+02 7.728000000000000000e+03
2.550000000000000000e+02 0.000000000000000000e+00 9.000000000000000000e+00 9.100000000000000000e+01 7.720000000000000000e+02 7.656000000000000000e+03
2.560000000000000000e+02 0.000000000000000000e+00 9.000000000000000000e+00 9.100000000000000000e+01 7.620000000000000000e+02 7.587000000000000000e+03
2.570000000000000000e+02 0.000000000000000000e+00 9.000000000000000000e+00 9.000000000000000000e+01 7.570000000000000000e+02 7.510000000000000000e+03
2.580000000000000000e+02 0.000000000000000000e+00 9.000000000000000000e+00 8.900000000000000000e+01 7.530000000000000000e+02 7.447000000000000000e+03
2.590000000000000000e+02 0.000000000000000000e+00 8.000000000000000000e+00 8.700000000000000000e+01 7.430000000000000000e+02 7.363000000000000000e+03
2.600000000000000000e+02 0.000000000000000000e+00 8.000000000000000000e+00 8.700000000000000000e+01 7.330000000000000000e+02 7.301000000000000000e+03
2.610000000000000000e+02 0.000000000000000000e+00 8.000000000000000000e+00 8.700000000000000000e+01 7.220000000000000000e+02 7.230000000000000000e+03
2.620000000000000000e+02 0.000000000000000000e+00 8.000000000000000000e+00 8.500000000000000000e+01 7.140000000000000000e+02 7.158000000000000000e+03
2.630000000000000000e+02 0.000000000000000000e+00 8.000000000000000000e+00 8.500000000000000000e+01 7.030000000000000000e+02 7.080000000000000000e+03
2.640000000000000000e+02 0.000000000000000000e+00 7.000000000000000000e+00 8.200000000000000000e+01 7.000000000000000000e+02 7.002000000000000000e+03
2.650000000000000000e+02 0.000000000000000000e+00 7.000000000000000000e+00 8.200000000000000000e+01 6.940000000000000000e+02 6.941000000000000000e+03
2.660000000000000000e+02 0.000000000000000000e+00 7.000000000000000000e+00 8.200000000000000000e+01 6.920000000000000000e+02 6.864000000000000000e+03
2.670000000000000000e+02 0.000000000000000000e+00 7.000000000000000000e+00 8.200000000000000000e+01 6.830000000000000000e+02 6.796000000000000000e+03
2.680000000000000000e+02 0.000000000000000000e+00 7.000000000000000000e+00 8.200000000000000000e+01 6.800000000000000000e+02 6.715000000000000000e+03
2.690000000000000000e+02 0.000000000000000000e+00 7.000000000000000000e+00 8.100000000000000000e+01 6.760000000000000000e+02 6.655000000000000000e+03
2.700000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 8.000000000000000000e+01 6.730000000000000000e+02 6.577000000000000000e+03
2.710000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.900000000000000000e+01 6.670000000000000000e+02 6.510000000000000000e+03
2.720000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.800000000000000000e+01 6.640000000000000000e+02 6.455000000000000000e+03
2.730000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.800000000000000000e+01 6.510000000000000000e+02 6.394000000000000000e+03
2.740000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.800000000000000000e+01 6.440000000000000000e+02 6.333000000000000000e+03
2.750000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.700000000000000000e+01 6.350000000000000000e+02 6.268000000000000000e+03
2.760000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.600000000000000000e+01 6.260000000000000000e+02 6.203000000000000000e+03
2.770000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.600000000000000000e+01 6.190000000000000000e+02 6.135000000000000000e+03
2.780000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.400000000000000000e+01 6.110000000000000000e+02 6.076000000000000000e+03
2.790000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.400000000000000000e+01 5.980000000000000000e+02 6.025000000000000000e+03
2.800000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.400000000000000000e+01 5.900000000000000000e+02 5.957000000000000000e+03
2.810000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.400000000000000000e+01 5.870000000000000000e+02 5.894000000000000000e+03
2.820000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.300000000000000000e+01 5.790000000000000000e+02 5.830000000000000000e+03
2.830000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.300000000000000000e+01 5.740000000000000000e+02 5.775000000000000000e+03
2.840000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+01 5.620000000000000000e+02 5.720000000000000000e+03
2.850000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+01 5.560000000000000000e+02 5.664000000000000000e+03
2.860000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+01 5.490000000000000000e+02 5.604000000000000000e+03
2.870000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 7.000000000000000000e+01 5.420000000000000000e+02 5.548000000000000000e+03
2.880000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 6.900000000000000000e+01 5.380000000000000000e+02 5.498000000000000000e+03
2.890000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 6.900000000000000000e+01 5.300000000000000000e+02 5.429000000000000000e+03
2.900000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 6.900000000000000000e+01 5.270000000000000000e+02 5.379000000000000000e+03
2.910000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 6.600000000000000000e+01 5.200000000000000000e+02 5.332000000000000000e+03
2.920000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 6.500000000000000000e+01 5.130000000000000000e+02 5.285000000000000000e+03
2.930000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 6.500000000000000000e+01 5.070000000000000000e+02 5.236000000000000000e+03
2.940000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 6.400000000000000000e+01 5.040000000000000000e+02 5.183000000000000000e+03
2.950000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 6.400000000000000000e+01 4.960000000000000000e+02 5.125000000000000000e+03
2.960000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 6.300000000000000000e+01 4.940000000000000000e+02 5.065000000000000000e+03
2.970000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 6.300000000000000000e+01 4.910000000000000000e+02 5.014000000000000000e+03
2.980000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 6.300000000000000000e+01 4.870000000000000000e+02 4.955000000000000000e+03
2.990000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 6.100000000000000000e+01 4.830000000000000000e+02 4.903000000000000000e+03
3.000000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 6.100000000000000000e+01 4.770000000000000000e+02 4.855000000000000000e+03
3.010000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 6.100000000000000000e+01 4.710000000000000000e+02 4.803000000000000000e+03
3.020000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 6.000000000000000000e+01 4.630000000000000000e+02 4.756000000000000000e+03
3.030000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 5.900000000000000000e+01 4.550000000000000000e+02 4.699000000000000000e+03
3.040000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 5.900000000000000000e+01 4.520000000000000000e+02 4.648000000000000000e+03
3.050000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 5.900000000000000000e+01 4.430000000000000000e+02 4.600000000000000000e+03
3.060000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 5.800000000000000000e+01 4.380000000000000000e+02 4.563000000000000000e+03
3.070000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 5.500000000000000000e+01 4.320000000000000000e+02 4.507000000000000000e+03
3.080000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 5.500000000000000000e+01 4.250000000000000000e+02 4.459000000000000000e+03
3.090000000000000000e+02 0.000000000000000000e+00 6.000000000000000000e+00 5.500000000000000000e+01 4.210000000000000000e+02 4.416000000000000000e+03
3.100000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+00 5.500000000000000000e+01 4.170000000000000000e+02 4.374000000000000000e+03
3.110000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+00 5.400000000000000000e+01 4.130000000000000000e+02 4.322000000000000000e+03
3.120000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+00 5.200000000000000000e+01 4.090000000000000000e+02 4.281000000000000000e+03
3.130000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+00 5.100000000000000000e+01 4.050000000000000000e+02 4.243000000000000000e+03
3.140000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+00 5.100000000000000000e+01 3.990000000000000000e+02 4.208000000000000000e+03
3.150000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+00 5.100000000000000000e+01 3.960000000000000000e+02 4.169000000000000000e+03
3.160000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+00 5.000000000000000000e+01 3.920000000000000000e+02 4.129000000000000000e+03
3.170000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+00 4.900000000000000000e+01 3.820000000000000000e+02 4.081000000000000000e+03
3.180000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+00 4.800000000000000000e+01 3.760000000000000000e+02 4.041000000000000000e+03
3.190000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+00 4.700000000000000000e+01 3.730000000000000000e+02 4.010000000000000000e+03
3.200000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+00 4.700000000000000000e+01 3.690000000000000000e+02 3.969000000000000000e+03
3.210000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+00 4.600000000000000000e+01 3.640000000000000000e+02 3.942000000000000000e+03
3.220000000000000000e+02 0.000000000000000000e+00 5.000000000000000000e+00 4.500000000000000000e+01 3.620000000000000000e+02 3.895000000000000000e+03
3.230000000000000000e+02 0.000000000000000000e+00 4.000000000000000000e+00 4.500000000000000000e+01 3.610000000000000000e+02 3.855000000000000000e+03
3.240000000000000000e+02 0.000000000000000000e+00 4.000000000000000000e+00 4.500000000000000000e+01 3.590000000000000000e+02 3.813000000000000000e+03
3.250000000000000000e+02 0.000000000000000000e+00 4.000000000000000000e+00 4.400000000000000000e+01 3.540000000000000000e+02 3.780000000000000000e+03
3.260000000000000000e+02 0.000000000000000000e+00 4.000000000000000000e+00 4.400000000000000000e+01 3.500000000000000000e+02 3.734000000000000000e+03
3.270000000000000000e+02 0.000000000000000000e+00 4.000000000000000000e+00 4.400000000000000000e+01 3.490000000000000000e+02 3.700000000000000000e+03
3.280000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 4.100000000000000000e+01 3.480000000000000000e+02 3.662000000000000000e+03
3.290000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 4.100000000000000000e+01 3.450000000000000000e+02 3.618000000000000000e+03
3.300000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 4.100000000000000000e+01 3.450000000000000000e+02 3.576000000000000000e+03
3.310000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 4.100000000000000000e+01 3.430000000000000000e+02 3.537000000000000000e+03
3.320000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 4.100000000000000000e+01 3.380000000000000000e+02 3.491000000000000000e+03
3.330000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 4.100000000000000000e+01 3.300000000000000000e+02 3.452000000000000000e+03
3.340000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+01 3.270000000000000000e+02 3.403000000000000000e+03
3.350000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+01 3.220000000000000000e+02 3.377000000000000000e+03
3.360000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 4.000000000000000000e+01 3.190000000000000000e+02 3.336000000000000000e+03
3.370000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.900000000000000000e+01 3.170000000000000000e+02 3.297000000000000000e+03
3.380000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.900000000000000000e+01 3.140000000000000000e+02 3.261000000000000000e+03
3.390000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.900000000000000000e+01 3.110000000000000000e+02 3.229000000000000000e+03
3.400000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.900000000000000000e+01 3.060000000000000000e+02 3.206000000000000000e+03
3.410000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.800000000000000000e+01 3.000000000000000000e+02 3.173000000000000000e+03
3.420000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.800000000000000000e+01 2.980000000000000000e+02 3.144000000000000000e+03
3.430000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.800000000000000000e+01 2.950000000000000000e+02 3.114000000000000000e+03
3.440000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.600000000000000000e+01 2.920000000000000000e+02 3.088000000000000000e+03
3.450000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.600000000000000000e+01 2.870000000000000000e+02 3.063000000000000000e+03
3.460000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.500000000000000000e+01 2.850000000000000000e+02 3.039000000000000000e+03
3.470000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.400000000000000000e+01 2.850000000000000000e+02 3.013000000000000000e+03
3.480000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.300000000000000000e+01 2.800000000000000000e+02 2.978000000000000000e+03
3.490000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.300000000000000000e+01 2.780000000000000000e+02 2.947000000000000000e+03
3.500000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.300000000000000000e+01 2.760000000000000000e+02 2.932000000000000000e+03
3.510000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.300000000000000000e+01 2.700000000000000000e+02 2.895000000000000000e+03
3.520000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.300000000000000000e+01 2.660000000000000000e+02 2.860000000000000000e+03
3.530000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.300000000000000000e+01 2.630000000000000000e+02 2.834000000000000000e+03
3.540000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.200000000000000000e+01 2.610000000000000000e+02 2.792000000000000000e+03
3.550000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.200000000000000000e+01 2.590000000000000000e+02 2.763000000000000000e+03
3.560000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.200000000000000000e+01 2.570000000000000000e+02 2.731000000000000000e+03
3.570000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.200000000000000000e+01 2.550000000000000000e+02 2.699000000000000000e+03
3.580000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.200000000000000000e+01 2.520000000000000000e+02 2.667000000000000000e+03
3.590000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.100000000000000000e+01 2.490000000000000000e+02 2.643000000000000000e+03
3.600000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.100000000000000000e+01 2.470000000000000000e+02 2.618000000000000000e+03
3.610000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.100000000000000000e+01 2.430000000000000000e+02 2.592000000000000000e+03
3.620000000000000000e+02 0.000000000000000000e+00 3.000000000000000000e+00 3.000000000000000000e+01 2.410000000000000000e+02 2.564000000000000000e+03
